INCIDENT_TYPE,HUNDRED_BLOCK,MONTH,YEAR,FILE_NUMBER,lon,lat,demand_point,distance
Theft of Motor Vehicle,10600 KING GEORGE BLVD,5,2020,20-65633,-122.8449284,49.1955123,59151932,3.0421489718244343
Theft of Motor Vehicle,12700 113B AVE,5,2020,20-66305,-122.87013130000001,49.2089133,59152965,2.9042306042907624
Theft of Motor Vehicle,10100 WHALLEY BLVD,5,2020,20-66443,-122.84326809999999,49.186138799999995,59151948,0.775525065572944
Theft of Motor Vehicle,13400 KING GEORGE BLVD,5,2020,20-69468,-122.85104070000001,49.202303,59151921,1.3072420144558057
Theft of Motor Vehicle,13300 CENTRAL AVE,5,2020,20-72319,-122.85431319999999,49.1905819,59152201,0.7463138403950466
Theft of Motor Vehicle,9400 131A ST,5,2020,20-81710,-122.8579145,49.173561299999996,59152211,1.897537279393672
Theft of Motor Vehicle,10900 125TH ST,5,2020,20-65295,-122.8755649,49.2007221,59152187,3.447164885568916
Theft of Motor Vehicle,114TH AVE / 132ND ST,5,2020,20-75979,-122.85634080000001,49.2098149,59152967,3.171655941685327
Theft of Motor Vehicle,9200 PRINCE CHARLES BLVD,5,2020,20-77818,-122.8604327,49.169959399999996,59152212,1.7182247362824468
Theft of Motor Vehicle,13200 OLD YALE RD,5,2020,20-65219,-122.85565190000001,49.1874245,59152203,2.2544006136361916
Theft of Motor Vehicle,13400 KING GEORGE BLVD,5,2020,20-67075,-122.85104070000001,49.202303,59151921,1.3072420144558057
Theft of Motor Vehicle,13200 90TH AVE,5,2020,20-67709,-122.85642469999999,49.1660829,59151963,1.4152072479333806
Theft of Motor Vehicle,9300 127TH ST,5,2020,20-68754,-122.8708389,49.17175039999999,59152219,0.8185200901622851
Theft of Motor Vehicle,9300 WALLACE CRES,5,2020,20-70530,-122.86518259999998,49.1719674,59152214,0.8172298400976117
Theft of Motor Vehicle,127TH ST / 96TH AVE,5,2020,20-71044,-122.8708247,49.1771182,59152217,1.5802322217712252
Theft of Motor Vehicle,12900 96TH AVE,5,2020,20-75290,-122.86528840000001,49.177067799999996,59152228,2.470605726689835
Theft of Motor Vehicle,9200 132ND ST,5,2020,20-75642,-122.85687970000001,49.169934600000005,59152212,1.8781655436726918
Theft of Motor Vehicle,13900 FALKIRK DR,5,2020,20-75912,-122.8374297,49.1714972,59153719,0.9015608479005294
Theft of Motor Vehicle,13600 102ND AVE,5,2020,20-76965,-122.84535509999999,49.1878104,59151948,2.61752800090922
Theft of Motor Vehicle,13300 105TH AVE,5,2020,20-78228,-122.85342390000001,49.19296129999999,59153386,1.0191628569839046
Theft of Motor Vehicle,12800 106TH AVE,5,2020,20-78253,-122.79226609999998,49.194986799999995,59153715,1.1495862458713269
Theft of Motor Vehicle,9000 BEN NEVIS CRES,5,2020,20-78422,-122.85528049999999,49.16647879999999,59151963,1.2677689747687915
Theft of Motor Vehicle,128TH ST / 90TH AVE,5,2020,20-79238,-122.8680899,49.1671608,59152234,2.6680799970857247
Theft of Motor Vehicle,13300 88A AVE,5,2020,20-80691,-122.853619,49.1633787,59151964,0.42808472008657483
Theft of Motor Vehicle,10900 139A ST,5,2020,20-800354,-122.8356794,49.2007433,59151918,3.6122973037512818
Theft of Motor Vehicle,12200 99TH AVE,5,2020,20-69409,-122.8846742,49.1825748,59152180,1.0254981673494061
Theft of Motor Vehicle,13500 BRYAN PL,5,2020,20-82546,-122.8480001,49.1659722,59151961,0.42567347914584547
Theft of Motor Vehicle,13400 KING GEORGE BLVD,5,2020,20-70400,-122.85104070000001,49.202303,59151921,1.3072420144558057
Theft of Motor Vehicle,13300 105A AVE,5,2020,20-71028,-122.853801,49.194451,59153386,0.8341023335322737
Theft of Motor Vehicle,13400 KING GEORGE BLVD,5,2020,20-71113,-122.85104070000001,49.202303,59151921,1.3072420144558057
Theft of Motor Vehicle,15200 FLAMINGO PL,5,2020,20-73497,-122.80030740000001,49.200843400000004,59151874,0.5519337960045818
Theft of Motor Vehicle,14400 104TH AVE,5,2020,20-74750,-122.8231132,49.191483000000005,59151944,2.7139771091725113
Theft of Motor Vehicle,14800 HOLLY PARK LANE,5,2020,20-77434,-122.811972,49.195172,59153362,1.1044433057074305
Theft of Motor Vehicle,8000 166TH ST,5,2020,20-77846,-122.76190700000001,49.1482249,59152800,2.0386478209744996
Theft of Motor Vehicle,15200 105TH AVE,5,2020,20-78732,-122.800097,49.1930261,59153717,1.8051426136915676
Theft of Motor Vehicle,8000 158TH ST,5,2020,20-78778,-122.78412409999999,49.14846970000001,59152029,2.4228774007425735
Theft of Motor Vehicle,154A ST / 86B AVE,5,2020,20-75678,-122.7948482,49.1603704,59152017,0.991324146719595
Theft of Motor Vehicle,15200 104TH AVE,5,2020,20-75664,-122.801371,49.1912601,59153717,2.8819874771485052
Theft of Motor Vehicle,9900 156TH ST,5,2020,20-67159,-122.789842,49.18253789999999,59153376,2.125075009390918
Theft of Motor Vehicle,9400 158A ST,4,2020,20-67313,-122.782822,49.173854,59151844,2.244548674522408
Theft of Motor Vehicle,8300 159TH ST,5,2020,20-69458,-122.78161899999999,49.153638,59153504,0.755592482287212
Theft of Motor Vehicle,15200 FRASER HWY,5,2020,20-75971,-122.8015021,49.1660609,59153424,2.0794058559263306
Theft of Motor Vehicle,8800 162ND ST,5,2020,20-76248,-122.7728873,49.1625393,59153917,1.8833998640139422
Theft of Motor Vehicle,15200 FLEETWOOD DR,5,2020,20-79448,-122.78861129999999,49.1619643,59152018,3.216496722519893
Theft of Motor Vehicle,8300 146A ST,4,2020,20-82383,-122.8161472,49.153824799999995,59153911,2.191529968522159
Theft of Motor Vehicle,15500 FRASER HWY,5,2020,20-78702,-122.7924237,49.162507500000004,59151848,2.486168238232833
Theft of Motor Vehicle,8600 159TH ST,5,2020,20-69514,-122.78219080000001,49.158700399999994,59153916,1.33188357063901
Theft of Motor Vehicle,6300 126TH ST,5,2020,20-68782,-122.873426,49.118629600000006,59152286,2.748252572549586
Theft of Motor Vehicle,7100 121ST ST,5,2020,20-69757,-122.88714479999999,49.1321217,59152082,2.719179866288
Theft of Motor Vehicle,6200 PARKTREE PL,5,2020,20-70682,-122.88376640000001,49.1160418,59152282,2.1520717365694852
Theft of Motor Vehicle,12800 ANVIL WAY,5,2020,20-72780,-122.86737520000001,49.144313399999994,59152241,2.3304919042554024
Theft of Motor Vehicle,7300 KING GEORGE BLVD,5,2020,20-72884,-122.8437746,49.1348662,59152254,2.568410319263591
Theft of Motor Vehicle,7200 138TH ST,5,2020,20-74741,-122.8385868,49.133644399999994,59152253,2.573217309860273
Theft of Motor Vehicle,5800 137B ST,5,2020,20-73447,-122.84053540000001,49.108799499999996,59153893,2.544179583099929
Theft of Motor Vehicle,6700 121A ST,5,2020,20-66468,-122.88603390000002,49.124714700000006,59152275,0.9132013655332264
Theft of Motor Vehicle,7200 130TH ST,5,2020,20-67131,-122.8619438,49.1334105,59152074,1.0258683097365797
Theft of Motor Vehicle,134A ST / 76TH AVE,5,2020,20-70548,-122.850254,49.140887899999996,59152245,4.861333814730842
Theft of Motor Vehicle,8200 141A ST,5,2020,20-75740,-122.8295267,49.1505826,59153937,0.4450947080793037
Theft of Motor Vehicle,14900 67A AVE,5,2020,20-81961,-122.80906499999999,49.125514700000004,59153737,2.2581120100404086
Theft of Motor Vehicle,7700 132ND ST,5,2020,20-67756,-122.85677690000001,49.141737899999995,59152245,3.8269536136925235
Theft of Motor Vehicle,8700 128A ST,5,2020,20-81591,-122.8662438,49.1609179,59152239,3.46472489075997
Theft of Motor Vehicle,7400 122A ST,5,2020,20-65810,-122.88257659999998,49.1375403,59152095,1.2081293343984076
Theft of Motor Vehicle,6300 193B ST,5,2020,20-65618,-122.68614070000001,49.1176684,59152334,0.538093911229686
Theft of Motor Vehicle,16400 64TH AVE,5,2020,20-66148,-122.76786470000002,49.1189554,59153742,5.702123833552738
Theft of Motor Vehicle,5000 160TH ST,5,2020,20-80611,-122.7790088,49.0927131,59152291,20.538548786254637
Theft of Motor Vehicle,6200 GREENSIDE DR W,5,2020,20-81241,-122.6891916,49.1152618,59152333,0.6874463328903618
Theft of Motor Vehicle,16400 62A AVE,5,2020,20-66514,-122.7969736,49.11668,59152300,3.118362157923544
Theft of Motor Vehicle,19000 61A AVE,4,2020,20-66716,-122.6963545,49.1137796,59152330,1.7450610108157427
Theft of Motor Vehicle,5700 177B ST,5,2020,20-77710,-122.7302895,49.105102,59152319,2.470679021721005
Theft of Motor Vehicle,18500 67TH AVE,5,2020,20-80498,-122.7108118,49.1245266,59153515,0.34320833588812477
Theft of Motor Vehicle,18500 67TH AVE,5,2020,20-80541,-122.7108118,49.1245266,59153515,0.34320833588812477
Theft of Motor Vehicle,168TH ST / 63RD AVE,5,2020,20-80628,-122.756499,49.1164469,59153743,2.1134198006485527
Theft of Motor Vehicle,19400 68TH AVE,5,2020,20-80719,-122.68549009999998,49.1262328,59153728,3.1347065885106415
Theft of Motor Vehicle,19100 95A AVE,5,2020,20-74703,-122.69349740000001,49.175729499999996,59153723,11.682166676761968
Theft of Motor Vehicle,19400 70TH AVE,5,2020,20-77849,-122.68391470000002,49.1300101,59154021,0.6361512563466357
Theft of Motor Vehicle,18800 68TH AVE,5,2020,20-81706,-122.70215800000001,49.1261348,59153518,4.784385671307743
Theft of Motor Vehicle,2300 160TH ST,5,2020,20-80783,-122.7787511,49.044801799999995,59154024,5.366832186779978
Theft of Motor Vehicle,30TH AVE / 160TH ST,5,2020,20-70580,-122.779202,49.056351,59154022,3.9054444773335306
Theft of Motor Vehicle,13000 15TH AVE,5,2020,20-75579,-122.86187350000002,49.0292659,59152618,1.6888252200578864
Theft of Motor Vehicle,2800 192ND ST,5,2020,20-78108,-122.6914989,49.052882399999994,59152572,1.1776106059826743
Theft of Motor Vehicle,13900 20TH AVE,5,2020,20-74316,-122.83950549999999,49.0382181,59152692,1.6872382027324424
Theft of Motor Vehicle,1200 164TH ST,5,2020,20-75641,-122.76820659999998,49.02382,59152675,1.2279599346083276
Theft of Motor Vehicle,2500 KING GEORGE BLVD,5,2020,20-76284,-122.79539,49.047892,59152653,3.243702393004904
Theft of Motor Vehicle,1200 164TH ST,5,2020,20-69487,-122.76820659999998,49.02382,59152675,1.2279599346083276
Theft of Motor Vehicle,3400 168TH ST,4,2020,20-80828,-122.75612779999999,49.0643785,59152687,8.819402650655082
Theft from Motor Vehicle,9900 121A ST,4,2020,20-64903,-122.88668390000001,49.155903,59152172,2.492258268793716
Theft from Motor Vehicle,13200 OLD YALE RD,5,2020,20-65220,-122.85565190000001,49.1874245,59152203,2.2544006136361916
Theft from Motor Vehicle,10200 133A ST,5,2020,20-65243,-122.85175749999999,49.188213899999994,59152203,0.7655619415613326
Theft from Motor Vehicle,9700 137A ST,5,2020,20-65318,-122.84158670000001,49.1787789,59151952,2.2986117062943694
Theft from Motor Vehicle,9300 134TH ST,5,2020,20-66180,-122.85119209999999,49.1717873,59152210,1.8803509164872092
Theft from Motor Vehicle,13300 100A AVE,5,2020,20-66597,-122.8538926,49.1850417,59152202,1.5853915249065589
Theft from Motor Vehicle,13800 90TH AVE,5,2020,20-66835,-122.84019450000001,49.166474900000004,59151956,0.9723384291114716
Theft from Motor Vehicle,13300 OLD YALE RD,5,2020,20-66868,-122.85370800000001,49.186603000000005,59152203,1.5585206974025199
Theft from Motor Vehicle,10600 SPAN RD,5,2020,20-66884,-122.8887238,49.1954392,59152188,7.601828086399166
Theft from Motor Vehicle,13400 89A AVE,5,2020,20-66890,-122.8516773,49.16523370000001,59151963,2.2757891737170937
Theft from Motor Vehicle,10600 KING GEORGE BLVD,5,2020,20-67260,-122.8449284,49.1955123,59151932,3.0421489718244343
Theft from Motor Vehicle,10700 KING GEORGE BLVD,5,2020,20-67692,-122.84487790000001,49.1970511,59151932,2.5266443699226313
Theft from Motor Vehicle,9300 128TH ST,5,2020,20-67899,-122.8680695,49.1716982,59152219,2.6030964275694983
Theft from Motor Vehicle,11600 BLOCK 97A AVE,5,2020,20-68188,-122.9012415,49.1790357,59152184,1.207660024506711
Theft from Motor Vehicle,12300 PATTULLO PL,5,2020,20-68226,-122.8801156,49.20419570000001,59152187,3.0879975590626834
Theft from Motor Vehicle,138TH ST / 107A AVE,5,2020,20-68233,-122.839652,49.1974821,59151932,1.3856291571400523
Theft from Motor Vehicle,10100 137A ST,5,2020,20-68248,-122.8412511,49.1861169,59151948,0.9130203826556808
Theft from Motor Vehicle,9800 KING GEORGE BLVD,5,2020,20-68258,-122.8455116,49.1801408,59152206,2.27433689488853
Theft from Motor Vehicle,13700 91ST AVE,5,2020,20-68288,-122.8429648,49.1679689,59151960,1.379641822087013
Theft from Motor Vehicle,10900 125TH ST,2,2020,20-68563,-122.8755649,49.2007221,59152187,3.447164885568916
Theft from Motor Vehicle,12500 114TH AVE,5,2020,20-68569,-122.875882,49.2096521,59152964,1.3788151424115584
Theft from Motor Vehicle,9600 121ST ST,5,2020,20-68871,-122.88714479999999,49.1321217,59152082,2.719179866288
Theft from Motor Vehicle,9200 132ND ST,5,2020,20-68922,-122.85687970000001,49.169934600000005,59152212,1.8781655436726918
Theft from Motor Vehicle,10800 130A ST,5,2020,20-68990,-122.86028049999999,49.199296200000006,59151922,1.594897453333601
Theft from Motor Vehicle,13600 102ND AVE,5,2020,20-69110,-122.84535509999999,49.1878104,59151948,2.61752800090922
Theft from Motor Vehicle,13700 96TH AVE,5,2020,20-69390,-122.8433592,49.1764917,59151952,3.684743695856434
Theft from Motor Vehicle,9400 134TH ST,5,2020,20-69391,-122.85120900000001,49.17324,59152209,2.490958680578755
Theft from Motor Vehicle,9400 134TH ST,5,2020,20-69392,-122.85120900000001,49.17324,59152209,2.490958680578755
Theft from Motor Vehicle,9600 134TH ST,5,2020,20-69418,-122.85133379999999,49.1773961,59152207,2.436196492248083
Theft from Motor Vehicle,11800 97TH AVE,5,2020,20-69432,-122.89572859999998,49.1788691,59152183,2.125901036558366
Theft from Motor Vehicle,13800 GROSVENOR RD,5,2020,20-69442,-122.83940759999999,49.2020097,59151918,2.1067082758006315
Theft from Motor Vehicle,13300 STAMFORD PL,5,2020,20-69470,-122.8535893,49.175055,59152208,0.13751801826627108
Theft from Motor Vehicle,13300 104TH AVE,5,2020,20-69582,-122.85366699999999,49.191512,59151929,0.9930947591364508
Theft from Motor Vehicle,13600 94A AVE,5,2020,20-69674,-122.8455084,49.174677700000004,59152209,3.1415334549411216
Theft from Motor Vehicle,10800 UNIVERSITY DR,5,2020,20-800278,-122.850773,49.1988523,59151931,1.1597966927635213
Theft from Motor Vehicle,12200 97TH AVE,5,2020,20-70089,-122.8844844,49.1786402,59152178,0.9254427510742734
Theft from Motor Vehicle,12600 KING GEORGE BLVD,5,2020,20-70139,-122.87428390000001,49.2050413,59152964,3.879371574783815
Theft from Motor Vehicle,10900 128A ST,5,2020,20-70529,-122.8661102,49.2008985,59151924,1.1579262877760674
Theft from Motor Vehicle,10800 CITY PKWY,5,2020,20-70553,-122.8487967,49.198902600000004,59151931,2.0450787718984555
Theft from Motor Vehicle,KING GEORGE BLVD / 94A AVE,5,2020,20-70555,-122.84594399999999,49.1746667,59152209,2.9566567317643897
Theft from Motor Vehicle,9300 122ND ST,5,2020,20-70611,-122.8846963,49.1721445,59152175,1.305999113487236
Theft from Motor Vehicle,9500 KING GEORGE BLVD,5,2020,20-70707,-122.845929,49.175055900000004,59152209,3.339992151796967
Theft from Motor Vehicle,10700 UNIVERSITY DR,5,2020,20-70729,-122.85081029999999,49.1974778,59151931,0.43758119246264404
Theft from Motor Vehicle,98TH AVE / KING GEORGE BLVD,5,2020,20-71105,-122.84572299999999,49.1804914,59152205,2.128540661882285
Theft from Motor Vehicle,13900 90TH AVE,5,2020,20-71502,-122.8374575,49.166250299999994,59151958,0.25398774423219755
Theft from Motor Vehicle,13500 HILTON RD,5,2020,20-71632,-122.84836370000001,49.2025503,59151919,1.101328701395373
Theft from Motor Vehicle,9300 131A ST,5,2020,20-71657,-122.8578743,49.0923437,59152292,8.439571950713097
Theft from Motor Vehicle,9900 138A ST,5,2020,20-72379,-122.83799440000001,49.1824237,59151951,1.1204979584774815
Theft from Motor Vehicle,12300 WINRAM RD,5,2020,20-72831,-122.88069009999998,49.1991185,59152187,2.5839215686445955
Theft from Motor Vehicle,13700 96TH AVE,5,2020,20-72870,-122.8433592,49.1764917,59151952,3.684743695856434
Theft from Motor Vehicle,13800 GROSVENOR RD,5,2020,20-72946,-122.83940759999999,49.2020097,59151918,2.1067082758006315
Theft from Motor Vehicle,10200 133RD ST,5,2020,20-73007,-122.85404390000001,49.1879817,59152203,1.064016765378022
Theft from Motor Vehicle,13100 107TH AVE,5,2020,20-73018,-122.85953119999999,49.196782899999995,59151926,0.3796318110994574
Theft from Motor Vehicle,9600 131A ST,5,2020,20-73079,-122.8578743,49.0923437,59152292,8.439571950713097
Theft from Motor Vehicle,10500 UNIVERSITY DR,5,2020,20-73406,-122.850623,49.193487,59153386,1.8498789977633256
Theft from Motor Vehicle,139TH ST / 108TH AVE,5,2020,20-73850,-122.8369222,49.1988559,59151918,3.108487403207977
Theft from Motor Vehicle,13700 88TH AVE,5,2020,20-74054,-122.84571159999999,49.162704,59151959,3.47639309491193
Theft from Motor Vehicle,9700 134TH ST,5,2020,20-800302,-122.8513006,49.179049299999996,59152207,2.0550364421975074
Theft from Motor Vehicle,12600 KING GEORGE BLVD,5,2020,20-75005,-122.87428390000001,49.2050413,59152964,3.879371574783815
Theft from Motor Vehicle,10200 128TH ST,5,2020,20-75094,-122.86771029999998,49.188028,59152195,2.1748368217645986
Theft from Motor Vehicle,13400 102ND AVE,5,2020,20-800304,-122.8486668,49.1870554,59152203,2.9810081216491704
Theft from Motor Vehicle,12500 110TH AVE,5,2020,20-75265,-122.87593580000001,49.2026455,59152187,3.3770306795869702
Theft from Motor Vehicle,9300 139TH ST,5,2020,20-75285,-122.8378295,49.173549,59153719,2.7472598319602928
Theft from Motor Vehicle,13300 105TH AVE,5,2020,20-75577,-122.85342390000001,49.19296129999999,59153386,1.0191628569839046
Theft from Motor Vehicle,9000 136B ST,5,2020,20-75602,-122.84310579999999,49.1666764,59151956,2.05198897341836
Theft from Motor Vehicle,10500 131A ST,5,2020,20-75741,-122.8580379,49.193481,59151929,2.92693271543416
Theft from Motor Vehicle,140TH ST / 105TH BLVD,5,2020,20-75879,-122.83412150000001,49.1942097,59151934,1.4836706650235243
Theft from Motor Vehicle,9500 127TH ST,5,2020,20-75890,-122.8704905,49.1753312,59152217,0.7949610588785758
Theft from Motor Vehicle,11900 OLD YALE RD,5,2020,20-76425,-122.89226799999999,49.204237400000004,59152187,9.319220686836305
Theft from Motor Vehicle,9600 134TH ST,5,2020,20-76718,-122.85133379999999,49.1773961,59152207,2.436196492248083
Theft from Motor Vehicle,11600 98A AVE,5,2020,20-76796,-122.9008598,49.1815084,59152184,2.746390277950926
Theft from Motor Vehicle,10900 128A ST,5,2020,20-77301,-122.8661102,49.2008985,59151924,1.1579262877760674
Theft from Motor Vehicle,10100 WHALLEY BLVD,5,2020,20-77339,-122.84326809999999,49.186138799999995,59151948,0.775525065572944
Theft from Motor Vehicle,9300 128TH ST,5,2020,20-78236,-122.8680695,49.1716982,59152219,2.6030964275694983
Theft from Motor Vehicle,12900 101A AVE,5,2020,20-800327,-122.8628878,49.187034000000004,59152198,2.072003726298317
Theft from Motor Vehicle,13300 BARKER ST,5,2020,20-78357,-122.84969540000002,49.2031349,59151919,1.2302247888510751
Theft from Motor Vehicle,8800 URSUS CRES,5,2020,20-78368,-122.84219709999999,49.1639128,59151959,0.5890308604586285
Theft from Motor Vehicle,11100 OLSEN RD,5,2020,20-78401,-122.8883501,49.2039902,59152187,6.583254285713229
Theft from Motor Vehicle,PRINCE CHARLES BLVD / 96TH AVE,5,2020,20-78501,-122.86410390000002,49.1770821,59152228,2.4061739221064817
Theft from Motor Vehicle,8800 141A ST,5,2020,20-78631,-122.8306529,49.163009100000004,59151997,2.400544883186626
Theft from Motor Vehicle,11000 132ND ST,5,2020,20-78821,-122.85643950000001,49.20229570000001,59151921,2.67875140774475
Theft from Motor Vehicle,8800 141A ST,5,2020,20-78937,-122.8306529,49.163009100000004,59151997,2.400544883186626
Theft from Motor Vehicle,11900 98A AVE,5,2020,20-79057,-122.8934243,49.181767,59152182,0.26426147442175646
Theft from Motor Vehicle,12800 104TH AVE,5,2020,20-79305,-122.8672185,49.1914494,59152195,2.1267542925906415
Theft from Motor Vehicle,128TH ST / 104TH AVE,5,2020,20-79306,-122.8677121,49.1916511,59152195,2.161014385075888
Theft from Motor Vehicle,12800 OLD YALE RD,5,2020,20-79318,-122.86733059999999,49.1970146,59151925,2.7274518535524557
Theft from Motor Vehicle,13600 105TH AVE,5,2020,20-79545,-122.846102,49.1930081,59153386,5.175761707174077
Theft from Motor Vehicle,13300 104TH AVE,5,2020,20-79642,-122.85366699999999,49.191512,59151929,0.9930947591364508
Theft from Motor Vehicle,12900 98B AVE,5,2020,20-79963,-122.8650126,49.182109600000004,59152227,0.32618094829694805
Theft from Motor Vehicle,10000 121A ST,3,2020,20-80143,-122.88668390000001,49.155903,59152172,2.492258268793716
Theft from Motor Vehicle,13000 112TH AVE,5,2020,20-81395,-122.86190649999999,49.2064208,59151923,1.9256827857319134
Theft from Motor Vehicle,13400 107A AVE,5,2020,20-81751,-122.8504511,49.1969153,59151931,1.1146203461377373
Theft from Motor Vehicle,12800 96TH AVE,5,2020,20-81916,-122.8685679,49.1767121,59152217,1.281816420621617
Theft from Motor Vehicle,9500 130A ST,5,2020,20-82569,-122.8611006,49.175875299999994,59152213,1.5365021939549193
Theft from Motor Vehicle,153RD ST / 105TH AVE,5,2020,20-64852,-122.798102,49.193326899999995,59153717,1.0559893612952806
Theft from Motor Vehicle,10300 175TH ST,5,2020,20-65537,-122.7370136,49.169180100000005,59151839,6.344780826703186
Theft from Motor Vehicle,10000 171A ST,5,2020,20-65575,-122.7470281,49.18572460000001,59153034,4.907628715802251
Theft from Motor Vehicle,16500 WATSON DR,5,2020,20-65645,-122.76402649999999,49.1503827,59152800,0.8316079098973156
Theft from Motor Vehicle,15500 FRASER HWY,5,2020,20-65695,-122.7924237,49.162507500000004,59151848,2.486168238232833
Theft from Motor Vehicle,10800 141ST ST,5,2020,20-66122,-122.83127240000002,49.19883660000001,59151935,2.493281748416856
Theft from Motor Vehicle,10600 158TH ST,5,2020,20-66207,-122.7841621,49.1951924,59153713,1.2374897404391807
Theft from Motor Vehicle,14100 103RD AVE,5,2020,20-800256,-122.8317682,49.189376700000004,59151945,1.809292820053432
Theft from Motor Vehicle,16500 104TH AVE,4,2020,20-66646,-122.7644894,49.1913321,59151889,2.5531905993959647
Theft from Motor Vehicle,16500 GLENWOOD CRES N,4,2020,20-66662,-122.76542979999999,49.197543100000004,59153036,2.847015948820748
Theft from Motor Vehicle,9900 154TH ST,5,2020,20-66775,-122.7953295,49.1820576,59153376,1.9468189207087088
Theft from Motor Vehicle,14000 103RD AVE,5,2020,20-67077,-122.7630014,49.1903177,59151889,1.7980822199755024
Theft from Motor Vehicle,16100 96TH AVE,4,2020,20-67238,-122.7760226,49.1766973,59151841,2.8833084226501593
Theft from Motor Vehicle,10700 150TH ST,5,2020,20-67529,-122.8053479,49.1967644,59153531,1.1870490593824161
Theft from Motor Vehicle,8000 156TH ST,5,2020,20-67698,-122.79008799999998,49.148252,59152033,1.750665587735218
Theft from Motor Vehicle,10000 171A ST,5,2020,20-68232,-122.7470281,49.18572460000001,59153034,4.907628715802251
Theft from Motor Vehicle,15300 99TH AVE,5,2020,20-68352,-122.78691289999999,49.1822734,59151886,0.25689987142468507
Theft from Motor Vehicle,10500 HOLLY PARK LANE,5,2020,20-68393,-122.81123999999998,49.193458,59153361,0.9944982960825504
Theft from Motor Vehicle,15100 DOVE PL,5,2020,20-68898,-122.8035148,49.1994911,59151872,0.8374467364809839
Theft from Motor Vehicle,10600 CHESTNUT PL,4,2020,20-800271,-122.7635064,49.1969303,59153036,2.3726160004363295
Theft from Motor Vehicle,15100 RAVEN PL,5,2020,20-69027,-122.803607,49.199818,59151872,0.6788524652374167
Theft from Motor Vehicle,14800 HOLLY PARK LANE,5,2020,20-69183,-122.811972,49.195172,59153362,1.1044433057074305
Theft from Motor Vehicle,10900 148TH ST,5,2020,20-69568,-122.8122172,49.2005717,59151903,2.1307985070693234
Theft from Motor Vehicle,16200 80A AVE,5,2020,20-69621,-122.77344380000001,49.149057899999995,59152028,1.5886604860486697
Theft from Motor Vehicle,10900 142ND ST,5,2020,20-70546,-122.82851670000001,49.2007131,59151906,0.7028303691903693
Theft from Motor Vehicle,16200 BLOCK 82ND AVE,5,2020,20-71073,-122.7731092,49.151856099999996,59152027,1.0182955768521644
Theft from Motor Vehicle,8400 VENTURE WAY,5,2020,20-71161,-122.7840982,49.1555656,59152032,2.303569902159364
Theft from Motor Vehicle,16500 104TH AVE,5,2020,20-71222,-122.7644894,49.1913321,59151889,2.5531905993959647
Theft from Motor Vehicle,14900 107A AVE,5,2020,20-71340,-122.8096001,49.197699,59151871,0.681459129597886
Theft from Motor Vehicle,10300 152ND ST,5,2020,20-71713,-122.8003366,49.189509,59153717,3.7002353697946777
Theft from Motor Vehicle,15200 94TH AVE,5,2020,20-72189,-122.80108059999999,49.1734684,59152005,2.022067854037446
Theft from Motor Vehicle,8100 151ST ST,5,2020,20-72841,-122.8038669,49.1506566,59152036,1.677149506178832
Theft from Motor Vehicle,148TH ST / 98TH AVE,5,2020,20-72919,-122.81215300000001,49.180503,59152006,3.575718537281378
Theft from Motor Vehicle,15200 GUILDFORD DR,5,2020,20-72942,-122.7999997,49.196628100000005,59153532,1.3800886179962835
Theft from Motor Vehicle,15200 105TH AVE,5,2020,20-73533,-122.800097,49.1930261,59153717,1.8051426136915676
Theft from Motor Vehicle,16700 85A AVE,5,2020,20-73673,-122.759336,49.158195,59153734,0.6646712255493663
Theft from Motor Vehicle,15400 85A AVE,5,2020,20-73687,-122.7956206,49.1580596,59152015,1.8995660015334594
Theft from Motor Vehicle,9900 158A ST,5,2020,20-73846,-122.7833537,49.1826563,59151885,0.9423184368916737
Theft from Motor Vehicle,11300 136TH ST,5,2020,20-74069,-122.84499199999999,49.2078717,59152966,2.384853055894375
Theft from Motor Vehicle,10600 150TH ST,5,2020,20-74428,-122.806339,49.194237,59153531,1.737320956361179
Theft from Motor Vehicle,10500 153RD ST,5,2020,20-74687,-122.7978679,49.1940834,59153716,1.0369900981647715
Theft from Motor Vehicle,15200 GUILDFORD DR,5,2020,20-74802,-122.7999997,49.196628100000005,59153532,1.3800886179962835
Theft from Motor Vehicle,8000 150TH ST,5,2020,20-74982,-122.80375490000002,49.149186799999995,59153914,2.1408111412143693
Theft from Motor Vehicle,10300 152ND ST,5,2020,20-75000,-122.8003366,49.189509,59153717,3.7002353697946777
Theft from Motor Vehicle,159TH ST / 108A AVE,5,2020,20-75093,-122.781596,49.199721999999994,59153714,0.7001333298270632
Theft from Motor Vehicle,15400 85A AVE,5,2020,20-75207,-122.7956206,49.1580596,59152015,1.8995660015334594
Theft from Motor Vehicle,14800 100TH AVE,5,2020,20-800306,-122.81227720000001,49.1841227,59153557,1.973763849977661
Theft from Motor Vehicle,14900 101A AVE,5,2020,20-75302,-122.8100002,49.1865784,59153557,1.2558496630594356
Theft from Motor Vehicle,7900 152ND ST,5,2020,20-75351,-122.8005277,49.1466779,59152034,4.372232155523689
Theft from Motor Vehicle,151ST ST / 88TH AVE,5,2020,20-75461,-122.80421000000001,49.162898999999996,59153424,2.0740863704892156
Theft from Motor Vehicle,15400 101A AVE,5,2020,20-75563,-122.79540700000001,49.187036,59151861,1.048288610737101
